Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
290,-13.698, -2.265, 30.311,  -0.240, -0.051,  1.133,  0.126, -0.134, -0.044
291,-13.698, -2.265, 30.311,  -0.229, -0.046,  1.115,  0.126, -0.134, -0.044
292,-16.965,-16.688, 17.952,  -0.144, -0.002,  0.972,  0.122, -0.137, -0.037
293,-17.114,-26.049, 12.150,  -0.144, -0.002,  0.972,  0.122, -0.137, -0.037
294,-23.402,-17.765, -6.587,   0.114, -0.008,  0.830,  0.118, -0.114, -0.048
295,-23.402,-17.765, -6.587,   0.167, -0.042,  0.870,  0.118, -0.114, -0.048
296,-45.549, -6.856,-67.508,  -0.131, -0.001,  0.934,  0.118, -0.114, -0.048
297,-27.388,  5.832,-104.167,  -0.131, -0.001,  0.934,  0.120, -0.107, -0.024
298,-27.388,  5.832,-104.167,  -0.360,  0.060,  0.943,  0.120, -0.107, -0.024
299,-14.273, 17.810,-90.118,  -0.531,  0.101,  0.958,  0.120, -0.107, -0.024
300,-15.701, 19.470,-46.356,  -0.511,  0.096,  0.919,  0.124, -0.103, -0.026
301,-15.701, 19.470,-46.356,  -0.511,  0.096,  0.919,  0.124, -0.103, -0.026
302,-24.688,  6.325, -2.288,  -0.387,  0.024,  0.946,  0.122, -0.112, -0.062
303,-42.618, -6.849, 34.947,  -0.295,  0.123,  0.830,  0.122, -0.112, -0.062
304,-42.618, -6.849, 34.947,  -0.224, -0.208,  1.028,  0.122, -0.112, -0.062
305,-54.723,-14.767, 56.936,  -0.224, -0.208,  1.028,  0.122, -0.112, -0.062
306,-14.662,-15.746, 33.690,  -0.201, -0.254,  1.023,  0.113, -0.102, -0.047
307, 13.212,-14.385,  9.735,  -0.170, -0.056,  1.057,  0.113, -0.102, -0.047
308, 13.212,-14.385,  9.735,  -0.173, -0.008,  1.028,  0.111, -0.119, -0.031
309, -3.664,-14.041, 15.731,  -0.173, -0.008,  1.028,  0.111, -0.119, -0.031
310, -3.664,-14.041, 15.731,  -0.195, -0.028,  0.958,  0.111, -0.119, -0.031
311,-13.922,-10.325, 22.670,  -0.195, -0.028,  0.958,  0.107, -0.106, -0.039
312,-13.922,-10.325, 22.670,  -0.210, -0.020,  0.934,  0.107, -0.106, -0.039
313,-11.462, -7.828, 23.313,  -0.218, -0.026,  0.944,  0.107, -0.106, -0.039
314,-10.602, -8.180, 26.296,  -0.218, -0.026,  0.944,  0.104, -0.118, -0.052
315,-10.602, -8.180, 26.296,  -0.221, -0.064,  0.960,  0.104, -0.118, -0.052
316,-12.127,-10.714, 26.625,  -0.220, -0.084,  0.945,  0.104, -0.118, -0.052
317,-13.047,-12.269, 22.647,  -0.254, -0.087,  0.977,  0.103, -0.113, -0.054
318,-13.047,-12.269, 22.647,  -0.254, -0.087,  0.977,  0.103, -0.113, -0.054
319,-14.423, -5.802, 20.800,  -0.243, -0.086,  0.905,  0.103, -0.113, -0.054
320,-12.404,  8.217, 19.141,  -0.229, -0.069,  0.888,  0.098, -0.114, -0.046
321,-12.404,  8.217, 19.141,  -0.229, -0.069,  0.888,  0.098, -0.114, -0.046
322,-12.404,  8.217, 19.141,  -0.229, -0.069,  0.888,  0.098, -0.114, -0.046
323, -9.772, 23.814, 18.670,  -0.233, -0.071,  0.923,  0.098, -0.114, -0.046
324, -9.772, 23.814, 18.670,  -0.233, -0.071,  0.923,  0.100, -0.103, -0.030
325, -7.282, 34.790, 16.195,  -0.215, -0.078,  0.932,  0.100, -0.103, -0.030
326, -7.282, 34.790, 16.195,  -0.215, -0.078,  0.932,  0.100, -0.103, -0.030
327, -3.387, 43.680, 10.258,  -0.190, -0.081,  0.919,  0.100, -0.103, -0.030
328, -3.387, 43.680, 10.258,  -0.190, -0.081,  0.919,  0.100, -0.103, -0.030
329, -3.387, 43.680, 10.258,  -0.213, -0.077,  0.948,  0.107, -0.094, -0.033
330,  0.493, 51.867,  4.651,  -0.213, -0.077,  0.948,  0.107, -0.094, -0.033
331,  0.493, 51.867,  4.651,  -0.213, -0.077,  0.948,  0.107, -0.094, -0.033
332,  3.768, 60.024,  1.899,  -0.226, -0.079,  0.945,  0.114, -0.116, -0.034
333,  6.116, 68.428, -0.830,  -0.241, -0.086,  0.936,  0.114, -0.116, -0.034
334,  6.116, 68.428, -0.830,  -0.254, -0.091,  0.987,  0.114, -0.116, -0.034
335,  8.456, 76.966, -5.009,  -0.254, -0.091,  0.987,  0.126, -0.114, -0.035
336,  8.456, 76.966, -7.746,  -0.249, -0.062,  0.987,  0.126, -0.114, -0.035
337,  8.748, 84.839, -7.746,  -0.249, -0.062,  0.987,  0.126, -0.114, -0.035
338,  8.748, 84.839, -7.746,  -0.280, -0.039,  0.991,  0.126, -0.114, -0.035
339,  7.589, 84.637,-12.905,  -0.280, -0.039,  0.991,  0.139, -0.107, -0.042
340,  8.195, 81.684,-13.458,  -0.347, -0.033,  1.037,  0.139, -0.107, -0.042
341,  8.195, 81.684,-13.458,  -0.316, -0.025,  0.964,  0.139, -0.107, -0.042
342,  9.249, 76.675,-14.976,  -0.355, -0.044,  0.977,  0.151, -0.117, -0.046
343,  8.688, 68.428,-11.888,  -0.355, -0.044,  0.977,  0.151, -0.117, -0.046
344,  8.688, 68.428,-11.888,  -0.386, -0.082,  0.917,  0.151, -0.117, -0.046
345, 11.051, 65.130, -7.395,  -0.365, -0.045,  0.958,  0.154, -0.094, -0.040
346, 10.976, 57.497, -6.909,  -0.422, -0.038,  0.979,  0.154, -0.094, -0.040
347, 10.976, 57.497, -6.909,  -0.422, -0.048,  0.999,  0.162, -0.125, -0.024
348,  7.387, 44.599, -4.344,  -0.432, -0.048,  0.999,  0.162, -0.125, -0.024
349,  3.305, 27.911, -1.765,  -0.437, -0.057,  1.043,  0.162, -0.125, -0.024
350,  3.305, 27.911,  2.370,  -0.394, -0.027,  0.924,  0.167, -0.122, -0.024
351, -5.099, 10.946,  2.811,  -0.394, -0.027,  0.924,  0.167, -0.122, -0.024
352, -5.099, 10.946,  2.811,  -0.387, -0.008,  0.924,  0.161, -0.111, -0.040
353, -6.191,  8.150,  3.021,  -0.404, -0.007,  0.915,  0.161, -0.111, -0.040
354, -6.191,  8.150,  3.021,  -0.384,  0.011,  0.893,  0.161, -0.111, -0.040
355, -6.011,  7.028,  5.966,  -0.390, -0.003,  0.895,  0.166, -0.121, -0.028
356, -5.847,  3.043,  9.383,  -0.390, -0.019,  0.945,  0.166, -0.121, -0.028
357, -7.492, -2.766, 12.606,  -0.419, -0.019,  0.945,  0.160, -0.105, -0.048
358, -7.492, -2.766, 12.606,  -0.414, -0.015,  0.940,  0.160, -0.105, -0.048
359, -9.922, -7.170, 14.184,  -0.408, -0.012,  0.929,  0.160, -0.105, -0.048
360, -9.473, -8.419, 15.701,  -0.394, -0.002,  0.896,  0.160, -0.118, -0.033
361, -9.473, -8.419, 15.701,  -0.394, -0.002,  0.896,  0.160, -0.118, -0.033
362, -8.015, -8.808, 16.576,  -0.419, -0.016,  0.963,  0.160, -0.118, -0.033
363, -8.015, -8.808, 16.576,  -0.419, -0.016,  0.963,  0.157, -0.111, -0.043
364, -5.122,-12.008, 17.316,  -0.386, -0.002,  0.915,  0.157, -0.111, -0.043
365, -1.196,-13.772, 20.285,  -0.391,  0.001,  0.934,  0.157, -0.111, -0.043
366, -1.196,-13.772, 20.285,  -0.391,  0.001,  0.934,  0.156, -0.116, -0.048
367,  4.247,-16.404, 25.309,  -0.376,  0.014,  0.896,  0.156, -0.116, -0.048
368,  4.247,-16.404, 25.309,  -0.376,  0.014,  0.943,  0.156, -0.116, -0.048
369, 10.699,-20.546, 27.761,  -0.397,  0.010,  0.938,  0.156, -0.116, -0.048
370, 18.901,-25.571, 26.789,  -0.427,  0.002,  0.968,  0.148, -0.122, -0.041
371, 18.901,-25.571, 26.789,  -0.369,  0.039,  0.968,  0.148, -0.122, -0.041
372, 26.214,-33.055, 22.849,  -0.369,  0.039,  0.968,  0.145, -0.118, -0.059
373, 36.277,-34.423, 16.284,  -0.380,  0.028,  1.046,  0.145, -0.118, -0.059
374, 36.277,-34.423, 16.284,  -0.304,  0.029,  0.972,  0.145, -0.118, -0.059
375, 39.926,-31.747,  2.669,  -0.304,  0.029,  0.972,  0.135, -0.139, -0.048
376, 39.926,-31.747,  2.669,  -0.249,  0.004,  0.971,  0.135, -0.139, -0.048
377, 45.437,-29.660,-14.782,  -0.270,  0.013,  0.993,  0.135, -0.139, -0.048
378, 52.412,-29.997,-25.885,  -0.270,  0.013,  0.993,  0.134, -0.156, -0.036
379, 42.909,-36.950,-30.251,  -0.317,  0.008,  0.997,  0.134, -0.156, -0.036
380, 42.909,-36.950,-30.251,  -0.356, -0.005,  0.913,  0.134, -0.156, -0.036
381, -0.665,-52.674,-37.302,  -0.382, -0.046,  1.013,  0.128, -0.132, -0.045
382,-16.613,-38.042,-22.685,  -0.382, -0.046,  1.013,  0.128, -0.132, -0.045
383,-16.613,-38.042,-22.685,  -0.265, -0.001,  1.018,  0.128, -0.132, -0.045
384,  1.181,-11.484, -9.010,  -0.265,  0.022,  1.077,  0.125, -0.123, -0.047
385,  1.181,-11.484, -9.010,  -0.319,  0.022,  1.077,  0.125, -0.123, -0.047
386,  7.051,  0.239, -4.606,  -0.312,  0.091,  1.045,  0.125, -0.133, -0.064
387,  4.845, -2.460, -6.385,  -0.300,  0.116,  1.054,  0.125, -0.133, -0.064
388,  6.041,  1.809, -8.210,  -0.294,  0.114,  1.014,  0.125, -0.133, -0.064
389,  6.041,  1.809, -8.210,  -0.294,  0.114,  1.014,  0.126, -0.142, -0.050
390,  4.224,  1.914, -8.643,  -0.267,  0.113,  0.917,  0.126, -0.142, -0.050
391,  0.127, -2.041, -9.959,  -0.283,  0.083,  0.988,  0.126, -0.142, -0.050
392,  0.127, -2.041, -9.660,  -0.266,  0.089,  0.997,  0.120, -0.135, -0.036
393, -2.460, -2.288, -9.660,  -0.296,  0.066,  1.057,  0.120, -0.135, -0.036
394, -5.608, -2.879,-11.492,  -0.296,  0.066,  1.057,  0.120, -0.135, -0.036
395, -5.608, -2.879,-11.492,  -0.288,  0.060,  1.036,  0.118, -0.147, -0.052
396, -7.716, -4.097,-13.570,  -0.288,  0.060,  1.036,  0.118, -0.147, -0.052
397,-10.325, -1.862,-13.653,  -0.304,  0.061,  1.042,  0.118, -0.147, -0.052
398,-10.325, -1.862,-13.653,  -0.303,  0.075,  1.003,  0.120, -0.136, -0.056
399,-13.152,  3.088,-13.944,  -0.309,  0.090,  0.981,  0.120, -0.136, -0.056
400,-13.152,  3.088,-13.944,  -0.309,  0.090,  0.981,  0.120, -0.136, -0.056
401,-13.152,  5.309,-15.470,  -0.347,  0.091,  1.036,  0.122, -0.118, -0.051
402,-13.152,  5.309,-15.470,  -0.347,  0.091,  1.036,  0.122, -0.118, -0.051
403,-12.748,  5.630,-18.228,  -0.304,  0.101,  0.925,  0.120, -0.125, -0.061
404,-10.311,  6.916,-21.331,  -0.350,  0.060,  0.988,  0.120, -0.125, -0.061
405, -5.436,  6.976,-20.786,  -0.309,  0.067,  0.890,  0.120, -0.125, -0.061
406, -5.436,  6.976,-20.786,  -0.309,  0.067,  0.890,  0.124, -0.138, -0.060
407, -1.757,  5.839,-18.513,  -0.362,  0.044,  0.956,  0.124, -0.138, -0.060
408, -5.009,  3.454,-17.907,  -0.325,  0.054,  0.905,  0.124, -0.138, -0.060
409, -5.009,  3.454,-17.907,  -0.346,  0.030,  0.984,  0.124, -0.134, -0.063
410, -8.090,  0.912,-17.271,  -0.346,  0.030,  0.984,  0.124, -0.134, -0.063
411, -8.090,  0.912,-17.271,  -0.339,  0.034,  0.971,  0.124, -0.134, -0.063
412, -9.189, -1.024,-15.141,  -0.339,  0.034,  0.971,  0.124, -0.134, -0.063
413,-12.314, -0.875,-13.331,  -0.330,  0.039,  0.920,  0.123, -0.136, -0.044
414,-12.314, -0.875,-13.331,  -0.331,  0.036,  0.946,  0.123, -0.136, -0.044
415,-13.615, -3.492,-11.118,  -0.331,  0.036,  0.946,  0.125, -0.138, -0.075
416,-13.615, -3.492,-11.118,  -0.301,  0.058,  0.906,  0.125, -0.138, -0.075
417,-16.210, -5.391, -8.882,  -0.301,  0.058,  0.906,  0.125, -0.138, -0.075
418,-16.210, -5.391, -8.882,  -0.313,  0.057,  0.974,  0.125, -0.138, -0.075
419,-14.924, -6.938, -6.707,  -0.313,  0.057,  0.974,  0.122, -0.141, -0.060
420,-14.924, -6.938, -6.707,  -0.314,  0.044,  1.035,  0.122, -0.141, -0.060
421,-11.761, -6.834, -6.924,  -0.298,  0.039,  1.029,  0.122, -0.141, -0.060
422, -7.933, -3.006, -7.514,  -0.298,  0.039,  1.029,  0.126, -0.136, -0.058
423, -8.015, -3.776, -7.514,  -0.284,  0.032,  0.995,  0.126, -0.136, -0.058
424, -0.867,  1.847, -7.761,  -0.305,  0.030,  1.018,  0.126, -0.136, -0.058
425,  1.421,  6.355, -8.374,  -0.305,  0.030,  1.018,  0.125, -0.138, -0.044
426,  1.421,  6.355, -8.374,  -0.314,  0.032,  1.036,  0.125, -0.138, -0.044
427, -0.336,  9.047, -9.204,  -0.294,  0.044,  0.993,  0.125, -0.138, -0.044
428,  1.174, 10.886,-10.340,  -0.266,  0.040,  0.931,  0.122, -0.115, -0.060
429,  3.208, 10.894,-11.335,  -0.289,  0.019,  0.968,  0.122, -0.115, -0.060
430,  3.208, 10.894,-11.335,  -0.289,  0.019,  0.968,  0.124, -0.126, -0.055
431,  2.811, 13.025,-13.025,  -0.317, -0.001,  1.007,  0.124, -0.126, -0.055
432,  0.636, 13.982,-13.922,  -0.300,  0.001,  0.957,  0.124, -0.126, -0.055
433,  0.636, 13.982,-13.922,  -0.304, -0.007,  0.983,  0.130, -0.136, -0.037
434, -3.223, 13.548,-13.578,  -0.304, -0.007,  0.983,  0.130, -0.136, -0.037
435, -5.817, 14.333,-11.619,  -0.300,  0.001,  0.956,  0.132, -0.141, -0.073
436, -5.817, 14.333,-11.619,  -0.303,  0.020,  0.960,  0.132, -0.141, -0.073
437, -7.006, 15.200,-10.879,  -0.303,  0.020,  0.960,  0.132, -0.141, -0.073
438, -7.006, 15.200,-10.879,  -0.311,  0.023,  0.969,  0.132, -0.141, -0.073
439, -5.623, 15.260,-10.939,  -0.328,  0.026,  0.969,  0.129, -0.140, -0.051
440, -1.271, 16.240,-11.208,  -0.328,  0.026,  0.969,  0.129, -0.140, -0.051
441, -1.271, 16.240,-11.208,  -0.330,  0.031,  0.939,  0.129, -0.140, -0.051
442,  2.176, 17.339,-11.365,  -0.331,  0.042,  0.913,  0.130, -0.146, -0.061
443,  2.594, 17.047,-10.423,  -0.331,  0.042,  0.913,  0.130, -0.146, -0.061
444,  2.594, 17.047,-10.423,  -0.354,  0.045,  0.945,  0.138, -0.135, -0.062
445,  0.912, 15.036,-10.535,  -0.323,  0.054,  0.895,  0.138, -0.135, -0.062
446, -1.615, 13.383,-11.073,  -0.343,  0.038,  0.970,  0.138, -0.135, -0.062
447, -1.615, 13.383,-11.073,  -0.343,  0.038,  0.970,  0.135, -0.137, -0.073
448,  0.067, 11.432,-11.813,  -0.322,  0.043,  0.941,  0.135, -0.137, -0.073
449, -1.196, 10.909,-11.813,  -0.327,  0.030,  0.963,  0.135, -0.137, -0.073
450, -1.196, 10.909,-11.813,  -0.327,  0.030,  0.963,  0.139, -0.139, -0.061
451, -1.174, 11.626,-11.544,  -0.357,  0.017,  1.014,  0.139, -0.139, -0.061
452, -4.157, 12.726,-11.634,  -0.336,  0.034,  0.935,  0.139, -0.139, -0.061
453, -4.157, 12.726,-11.634,  -0.336,  0.034,  0.935,  0.139, -0.137, -0.056
454, -9.391, 13.600,-12.307,  -0.319,  0.042,  0.886,  0.139, -0.137, -0.056
455, -9.391, 13.600,-12.307,  -0.335,  0.036,  0.911,  0.139, -0.137, -0.056
456,-11.746, 11.066,-11.948,  -0.335,  0.036,  0.911,  0.143, -0.149, -0.049
457,-11.395,  8.927,-11.200,  -0.334,  0.042,  0.918,  0.143, -0.149, -0.049
458,-11.395,  8.927,-11.200,  -0.346,  0.043,  0.947,  0.143, -0.149, -0.049
459,-11.036,  6.587,-10.482,  -0.324,  0.046,  0.916,  0.142, -0.136, -0.053
460,-10.161,  6.998,-11.021,  -0.324,  0.046,  0.916,  0.142, -0.136, -0.053
461,-10.161,  6.998,-11.021,  -0.338,  0.028,  0.946,  0.142, -0.136, -0.053
462, -7.507,  6.841,-11.529,  -0.332,  0.014,  0.921,  0.141, -0.130, -0.044
463, -7.036,  7.395,-11.836,  -0.332,  0.014,  0.921,  0.141, -0.130, -0.044
464, -7.036,  7.395,-11.836,  -0.341, -0.001,  0.935,  0.141, -0.130, -0.044
465, -5.054,  7.522,-11.544,  -0.332,  0.009,  0.915,  0.146, -0.144, -0.060
466, -5.301,  7.185,-10.610,  -0.332,  0.009,  0.915,  0.146, -0.144, -0.060
467, -5.301,  7.185,-10.610,  -0.340,  0.007,  0.929,  0.146, -0.144, -0.060
468, -5.301,  7.185,-10.610,  -0.340,  0.007,  0.929,  0.143, -0.133, -0.087
469, -6.482,  5.787, -9.219,  -0.320,  0.023,  0.889,  0.143, -0.133, -0.087
470, -6.333,  2.774, -8.217,  -0.352,  0.003,  0.956,  0.143, -0.133, -0.087
471, -6.333,  2.774, -8.217,  -0.352,  0.003,  0.956,  0.142, -0.145, -0.068
472, -6.849,  0.636, -7.866,  -0.326,  0.006,  0.914,  0.142, -0.145, -0.068
473, -7.155,  0.785, -7.993,  -0.344,  0.001,  0.937,  0.142, -0.145, -0.068
474, -7.155,  0.785, -7.993,  -0.362,  0.001,  0.964,  0.145, -0.141, -0.055
475, -6.138,  0.508, -7.223,  -0.362,  0.001,  0.964,  0.145, -0.141, -0.055
476, -5.667,  0.120, -6.340,  -0.353,  0.011,  0.944,  0.145, -0.141, -0.055
477, -5.667,  0.120, -6.340,  -0.330,  0.007,  0.931,  0.145, -0.121, -0.050
478, -6.168,  0.299, -4.568,  -0.330,  0.007,  0.931,  0.145, -0.121, -0.050
479, -3.409,  4.456, -6.946,  -0.352,  0.005,  1.004,  0.148, -0.133, -0.061
480, -3.409,  4.456, -6.946,  -0.317,  0.025,  0.971,  0.148, -0.133, -0.061
481,  1.765, 14.288, -9.862,  -0.355,  0.008,  0.932,  0.148, -0.133, -0.061
482, -0.763,  4.314, -5.181,  -0.355,  0.008,  0.932,  0.149, -0.153, -0.052
483, -0.763,  4.314, -5.181,  -0.347,  0.036,  0.941,  0.149, -0.153, -0.052
484, -4.381, -3.036, -6.512,  -0.349,  0.034,  0.952,  0.149, -0.153, -0.052
485, -0.905,  3.043, -7.238,  -0.349,  0.034,  0.983,  0.148, -0.146, -0.071
486, -0.905,  3.043, -7.238,  -0.372,  0.027,  0.974,  0.148, -0.146, -0.071
487,  1.009, -1.510, -7.783,  -0.357,  0.033,  0.962,  0.148, -0.146, -0.071
488, -0.613, -3.686, -6.841,  -0.340,  0.030,  0.961,  0.145, -0.120, -0.053
489, -0.613, -3.686, -6.841,  -0.340,  0.030,  0.961,  0.145, -0.120, -0.053
490,  0.351, -0.591, -7.395,  -0.341,  0.035,  0.939,  0.144, -0.147, -0.090
491,  2.303, -2.153, -7.619,  -0.373,  0.036,  0.991,  0.144, -0.147, -0.090
492,  2.303, -2.153, -7.619,  -0.350,  0.053,  0.953,  0.144, -0.147, -0.090
493,  0.374, -3.185, -7.095,  -0.350,  0.053,  0.953,  0.142, -0.153, -0.054
494, -1.682, -4.082, -7.641,  -0.339,  0.061,  0.934,  0.142, -0.153, -0.054
495, -0.852, -5.144, -7.185,  -0.360,  0.056,  0.975,  0.142, -0.153, -0.054
496, -0.852, -5.144, -7.185,  -0.360,  0.056,  0.975,  0.144, -0.147, -0.063
497, -0.852, -5.144, -7.185,  -0.328,  0.060,  0.932,  0.144, -0.147, -0.063
498, -0.957, -4.718, -7.410,  -0.334,  0.045,  0.954,  0.144, -0.147, -0.063
499, -1.129, -6.527, -7.365,  -0.334,  0.045,  0.954,  0.144, -0.145, -0.048
500, -2.699, -8.202, -6.557,  -0.351,  0.037,  0.987,  0.144, -0.145, -0.048
501, -2.699, -8.202, -6.557,  -0.342,  0.043,  0.994,  0.144, -0.145, -0.048
502, -4.097, -8.763, -6.714,  -0.342,  0.043,  0.994,  0.141, -0.137, -0.066
503, -4.097, -8.763, -6.714,  -0.326,  0.054,  0.974,  0.141, -0.137, -0.066
504, -4.770, -7.148, -7.110,  -0.329,  0.053,  0.993,  0.141, -0.137, -0.066
505, -4.666, -5.323, -7.417,  -0.352,  0.043,  1.040,  0.141, -0.141, -0.055
506, -4.666, -5.323, -7.417,  -0.352,  0.043,  1.040,  0.141, -0.141, -0.055
507, -4.770, -4.396, -8.486,  -0.329,  0.053,  0.982,  0.141, -0.141, -0.055
508, -4.770, -4.396, -8.486,  -0.329,  0.053,  0.982,  0.138, -0.150, -0.038
509, -6.011, -1.608, -9.062,  -0.335,  0.048,  0.983,  0.138, -0.150, -0.038
510, -6.011, -1.608, -9.062,  -0.335,  0.048,  0.983,  0.138, -0.150, -0.038
511, -6.520,  1.323,-10.617,  -0.334,  0.051,  0.964,  0.138, -0.150, -0.038
512, -4.703,  3.342,-11.417,  -0.314,  0.063,  0.935,  0.135, -0.145, -0.076
513, -4.703,  3.342,-11.417,  -0.314,  0.063,  0.935,  0.135, -0.145, -0.076
514, -2.849,  3.611,-10.460,  -0.334,  0.056,  0.951,  0.141, -0.140, -0.080
515, -0.882,  2.183, -9.847,  -0.344,  0.056,  0.959,  0.141, -0.140, -0.080
516, -0.882,  2.183, -9.847,  -0.342,  0.056,  0.950,  0.141, -0.140, -0.080
517, -1.697,  1.727, -9.540,  -0.342,  0.056,  0.916,  0.139, -0.152, -0.053
518, -2.467,  2.550, -9.922,  -0.326,  0.062,  0.916,  0.139, -0.152, -0.053
519, -0.471,  1.368, -9.182,  -0.343,  0.059,  0.959,  0.139, -0.152, -0.053
520, -0.471,  1.368, -9.182,  -0.320,  0.075,  0.910,  0.138, -0.124, -0.075
521,  2.303,  1.136, -8.935,  -0.320,  0.073,  0.944,  0.138, -0.124, -0.075
522,  5.189,  0.837, -8.853,  -0.334,  0.073,  0.944,  0.138, -0.141, -0.059
523,  5.189,  0.837, -9.010,  -0.334,  0.075,  0.943,  0.138, -0.141, -0.059
524,  7.581,  1.107, -9.010,  -0.348,  0.058,  0.983,  0.138, -0.141, -0.059
525,  9.780,  1.286, -9.211,  -0.348,  0.058,  0.915,  0.144, -0.156, -0.050
526,  9.780,  1.286, -9.211,  -0.319,  0.070,  0.915,  0.144, -0.156, -0.050
527, 12.539,  2.176, -8.957,  -0.334,  0.066,  0.951,  0.144, -0.156, -0.050
528, 15.746,  1.944, -7.798,  -0.334,  0.066,  0.951,  0.135, -0.132, -0.065
529, 15.746,  1.944, -7.798,  -0.342,  0.064,  0.968,  0.135, -0.132, -0.065
530, 15.746,  1.637, -6.303,  -0.319,  0.066,  0.942,  0.135, -0.132, -0.065
531, 16.681,  0.882, -4.725,  -0.346,  0.057,  1.002,  0.137, -0.150, -0.072
532, 16.681,  0.882, -4.725,  -0.346,  0.057,  1.002,  0.137, -0.150, -0.072
533, 16.389,  0.112, -4.105,  -0.321,  0.076,  0.952,  0.137, -0.150, -0.072
534, 16.389,  0.112, -4.105,  -0.321,  0.076,  0.952,  0.140, -0.163, -0.084
535, 16.703,  1.779, -3.746,  -0.338,  0.072,  0.979,  0.140, -0.163, -0.084
536, 16.703,  1.779, -3.746,  -0.338,  0.072,  0.979,  0.140, -0.163, -0.084
537, 18.722,  3.447, -3.851,  -0.318,  0.086,  0.928,  0.140, -0.163, -0.084
538, 18.722,  3.447, -3.851,  -0.320,  0.094,  0.950,  0.138, -0.177, -0.090
539, 21.451,  2.991, -2.303,  -0.320,  0.094,  0.950,  0.138, -0.177, -0.090
540, 25.346,  1.525,  0.232,  -0.321,  0.110,  0.950,  0.138, -0.177, -0.090
541, 25.346,  1.525,  0.232,  -0.289,  0.140,  0.907,  0.139, -0.153, -0.051
542, 24.913,  1.869,  0.546,  -0.289,  0.140,  0.907,  0.139, -0.153, -0.051
543, 24.913,  1.869,  0.546,  -0.310,  0.145,  0.965,  0.139, -0.153, -0.051
544, 17.787,  0.277, -0.202,  -0.328,  0.142,  1.009,  0.139, -0.170, -0.087
545,  8.867, -0.224, -1.122,  -0.306,  0.142,  0.990,  0.139, -0.170, -0.087
546,  5.361, -0.942, -0.434,  -0.306,  0.142,  0.990,  0.137, -0.164, -0.079
547,  5.361, -0.942, -0.434,  -0.301,  0.139,  1.014,  0.137, -0.164, -0.079
548,  7.462, -1.181,  1.331,  -0.295,  0.175,  0.995,  0.137, -0.164, -0.079
549,  6.505, -1.256,  0.912,  -0.295,  0.175,  0.995,  0.137, -0.164, -0.068
550,  6.505, -1.256,  0.912,  -0.315,  0.185,  1.055,  0.137, -0.164, -0.068
551,  5.264, -1.944, -0.396,  -0.294,  0.200,  1.023,  0.137, -0.164, -0.068
552,  5.264, -1.944, -0.396,  -0.278,  0.206,  0.977,  0.133, -0.178, -0.064
553,  4.695, -1.428, -3.058,  -0.278,  0.206,  0.977,  0.133, -0.178, -0.064
554,  7.395, -0.112, -5.211,  -0.288,  0.176,  1.001,  0.133, -0.178, -0.064
555,  7.395, -0.112, -5.211,  -0.290,  0.164,  0.984,  0.139, -0.164, -0.076
556, 12.666, -0.673, -5.219,  -0.290,  0.164,  0.984,  0.139, -0.164, -0.076
557, 12.666, -0.673, -5.219,  -0.287,  0.156,  0.972,  0.139, -0.164, -0.076
558, 13.952, -0.688, -4.232,  -0.287,  0.156,  0.972,  0.135, -0.177, -0.095
559, 13.952, -0.688, -3.065,  -0.303,  0.137,  1.012,  0.135, -0.177, -0.095
560, 15.118, -0.957, -3.065,  -0.302,  0.142,  0.997,  0.135, -0.177, -0.095
561, 14.939, -2.026, -2.467,  -0.302,  0.142,  0.997,  0.135, -0.163, -0.082
562, 12.232, -1.458, -1.166,  -0.290,  0.133,  0.969,  0.135, -0.163, -0.082
563, 12.232, -1.458, -1.166,  -0.298,  0.130,  0.969,  0.135, -0.163, -0.082
564, 13.189, -1.293,  1.196,  -0.298,  0.130,  0.969,  0.131, -0.190, -0.072
565, 15.081, -1.092,  2.766,  -0.316,  0.140,  0.994,  0.131, -0.190, -0.072
566, 15.081, -1.092,  2.766,  -0.310,  0.169,  0.949,  0.131, -0.190, -0.072
567, 15.006, -1.338,  3.469,  -0.339,  0.174,  0.997,  0.131, -0.164, -0.075
568, 14.378, -2.333,  3.910,  -0.339,  0.174,  0.997,  0.131, -0.164, -0.075
569, 14.378, -2.333,  3.910,  -0.321,  0.204,  0.942,  0.131, -0.164, -0.075
570, 12.606, -1.555,  3.387,  -0.321,  0.204,  0.942,  0.131, -0.182, -0.089
571, 12.606, -1.555,  3.387,  -0.339,  0.182,  0.985,  0.131, -0.182, -0.089
572, 14.595, -1.189,  2.796,  -0.314,  0.181,  0.965,  0.131, -0.182, -0.089
573, 20.643,  0.187,  3.589,  -0.298,  0.202,  0.938,  0.131, -0.175, -0.085
574, 20.643,  0.187,  3.589,  -0.298,  0.202,  0.938,  0.131, -0.175, -0.085
575, 22.797,  0.359,  4.509,  -0.312,  0.200,  0.972,  0.129, -0.185, -0.107
576, 23.193,  0.322,  4.636,  -0.291,  0.221,  0.940,  0.129, -0.185, -0.107
577, 23.193,  0.322,  4.636,  -0.307,  0.220,  0.979,  0.129, -0.185, -0.107
578, 26.102,  0.650,  5.690,  -0.307,  0.220,  0.979,  0.128, -0.163, -0.098
